epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202046,2020-11-14,198,BA,Jussari,2918555,city,218,3779.47295,0,6,0,0.0275,5768,False,False
202046,2020-11-14,196,BA,Jussiape,2918605,city,66,1104.41767,0,0,0,0.0,5976,False,False
202046,2020-11-14,187,BA,Lafaiete Coutinho,2918704,city,99,2680.74736,2,3,0,0.0303,3693,False,False
202046,2020-11-14,160,BA,Lagoa Real,2918753,city,15,95.11731,0,0,0,0.0,15770,False,False
202046,2020-11-14,204,BA,Laje,2918803,city,364,1514.64714,0,7,0,0.0192,24032,False,False
202046,2020-11-14,176,BA,Lajedão,2918902,city,111,2792.45283,0,0,0,0.0,3975,False,False
202046,2020-11-14,160,BA,Lajedinho,2919009,city,28,745.07717,0,0,0,0.0,3758,False,False
202046,2020-11-14,203,BA,Lajedo do Tabocal,2919058,city,85,991.0225,0,0,0,0.0,8577,False,False
202046,2020-11-14,176,BA,Lamarão,2919108,city,76,927.84764,0,0,0,0.0,8191,False,False
202046,2020-11-14,179,BA,Lapão,2919157,city,478,1752.58488,2,5,0,0.0105,27274,False,False
202046,2020-11-14,241,BA,Lauro de Freitas,2919207,city,7618,3778.11392,49,131,0,0.0172,201635,False,False
202046,2020-11-14,160,BA,Lençóis,2919306,city,161,1400.12175,1,1,0,0.0062,11499,False,False
202046,2020-11-14,206,BA,Licínio de Almeida,2919405,city,90,727.39029,0,2,0,0.0222,12373,False,False
202046,2020-11-14,204,BA,Livramento de Nossa Senhora,2919504,city,565,1226.60762,6,3,0,0.0053,46062,False,False
202046,2020-11-14,218,BA,Luís Eduardo Magalhães,2919553,city,3692,4094.85149,19,34,0,0.0092,90162,False,False
202046,2020-11-14,160,BA,Macajuba,2919603,city,249,2197.31733,0,1,0,0.004,11332,False,False
202046,2020-11-14,173,BA,Macarani,2919702,city,487,2575.49315,0,8,0,0.0164,18909,False,False
202046,2020-11-14,168,BA,Macaúbas,2919801,city,136,271.12697,1,2,0,0.0147,50161,False,False
202046,2020-11-14,160,BA,Macururé,2919900,city,142,1823.55207,0,2,0,0.0141,7787,False,False
202046,2020-11-14,194,BA,Madre de Deus,2919926,city,1414,6597.61105,0,17,0,0.012,21432,False,False
202046,2020-11-14,166,BA,Maetinga,2919959,city,69,2496.38205,1,3,0,0.0435,2764,False,False
202046,2020-11-14,171,BA,Maiquinique,2920007,city,67,656.47658,0,2,0,0.0299,10206,False,False
202046,2020-11-14,178,BA,Mairi,2920106,city,205,1102.03204,0,4,0,0.0195,18602,False,False
202046,2020-11-14,162,BA,Malhada,2920205,city,85,504.12194,0,4,0,0.0471,16861,False,False
202046,2020-11-14,167,BA,Malhada de Pedras,2920304,city,153,1830.36248,0,0,0,0.0,8359,False,False
202046,2020-11-14,189,BA,Manoel Vitorino,2920403,city,301,2299.99236,0,8,0,0.0266,13087,False,False
202046,2020-11-14,169,BA,Mansidão,2920452,city,77,560.6524,0,1,0,0.013,13734,False,False
202046,2020-11-14,200,BA,Maracás,2920502,city,825,4045.50581,3,13,0,0.0158,20393,False,False
202046,2020-11-14,205,BA,Maragogipe,2920601,city,781,1743.57601,1,20,0,0.0256,44793,False,False
202046,2020-11-14,200,BA,Maraú,2920700,city,434,2105.05893,2,8,0,0.0184,20617,False,False
202046,2020-11-14,174,BA,Marcionílio Souza,2920809,city,49,472.06166,0,4,0,0.0816,10380,False,False
202046,2020-11-14,176,BA,Mascote,2920908,city,222,1618.42969,0,5,0,0.0225,13717,False,False
202046,2020-11-14,201,BA,Mata de São João,2921005,city,731,1551.16072,0,14,0,0.0192,47126,False,False
202046,2020-11-14,165,BA,Matina,2921054,city,12,97.696,1,1,0,0.0833,12283,False,False
202046,2020-11-14,229,BA,Medeiros Neto,2921104,city,1207,5313.43546,1,26,1,0.0215,22716,False,False
202046,2020-11-14,184,BA,Miguel Calmon,2921203,city,217,838.03198,6,4,0,0.0184,25894,False,False
